connectorType,durationSession,durationCharge,energy,cost,tariff,meanPower,maxPower,anomaly
2.0,0.32,0.18,3.9600005,-0.07,0.07,54.83,50.07,1
0.0,0.88,0.88,3.03,39.35,0.0,3.443,7.0,1
1.0,78.53996,16.2,8.17,0.07,0.07,0.56800026,7.0699997,1
1.0,14.969999,14.83,31.411999,2.1799996,0.5399997,0.302,7.0699997,1
2.0,0.77,0.77,19.54,0.0,0.0,-31.186,50.0,1
2.0,0.72000027,1.4200003,23.36,4.7913995,0.1327222,35.901,50.07,1
2.0,0.8700003,0.8700003,64.74696,14.0199995,0.77999973,20.581999,49.93,1
1.0,26.5,26.36,0.07,0.07,0.07,-0.07,7.0699997,1
1.0,4.03,4.03,0.07,-0.07,0.07,-0.07,7.0699997,1
2.0,0.34,0.89999974,3.9499998,4.86,1.3399997,14.3,50.07,1
2.0,0.8000003,0.6699997,4.0400004,1.7901996,0.34854016,5.6239996,49.93,1
2.0,0.22,0.21,6.9,2.5742,0.37307248,-35.74,50.0,1
2.0,0.45,7.26,14.85,3.1842,0.21442424,6.812,50.0,1
1.0,41.33,17.699999,13.1,0.07,0.07,0.81700027,7.0699997,1
0.0,5.97,5.8300004,15.179999,0.17,0.113282606,2.6309998,21.958,1
0.0,8.450001,8.450001,197.80997,4.4009995,0.25297424,2.8479998,22.07,1
2.0,0.8700003,0.8800003,26.37,-0.07,0.0,32.711998,49.93,1
2.0,0.48,0.48,15.42,3.2818,0.2128275,60.874,50.0,1
1.0,6.43,17.38,13.955,0.0,0.0,0.803,7.0,1
1.0,2.8,2.8,0.0,13.38,0.39,0.0,7.0,1
2.0,0.24,0.364,7.8490005,1.6299996,0.13000001,18.925,49.93,1
2.0,0.34,0.20000002,-0.16700001,-0.07,0.07,21.963,50.07,1
0.0,2.15,8.36,24.87,4.5506,0.18297547,2.975,22.0,1
1.0,2.3999996,2.2600002,8.271,7.4100003,0.07,3.4500003,7.0,1
0.0,12.95,64.63,8.66,2.0496,0.23667437,0.134,22.0,1
2.0,0.28,0.28,10.254,1.74,0.17,58.945,50.0,1
2.0,0.37,0.37,16.14,0.0,0.0,-12.815,50.0,1
2.0,0.26000002,0.26000002,8.639999,7.4700003,0.07,25.9,50.07,1
2.0,0.35,1.2700003,3.2500002,0.07,0.0,11.927,50.07,1
2.0,0.5900003,0.31,8.320001,4.9399996,0.5099997,16.205,50.07,1
1.0,6.15,6.2899995,0.07,0.07,0.43,-0.07,7.0699997,1
2.0,0.6700003,0.65600026,13.530001,4.62,1.1700003,22.737,50.07,1
2.0,0.5500002,0.42000002,9.35,2.1138003,0.16182591,19.294,49.93,1
1.0,0.83,0.83,2.98,1.37,0.46,-2.936,7.0,1
1.0,116.88,116.88,5.009,0.0,0.0,-15.679,22.0,1
2.0,0.7900003,0.7900003,29.136,1.0599998,0.17,5.7669997,50.07,1
2.0,0.48999998,0.48999998,58.16,1.9699997,0.120000005,24.251,50.07,1
2.0,0.15,0.34,1.3899997,1.6746004,0.31922856,17.003,50.07,1
2.0,0.37,0.37,11.490001,3.6199996,0.6599997,38.603,49.958,1
2.0,1.0200001,1.03,104.62196,4.5108,0.13417472,22.726,50.07,1
1.0,1.0499998,0.9099997,3.4460003,0.14999999,1.0700003,3.6579998,22.07,1
2.0,0.33,0.33,8.69,0.0,0.0,-38.445,50.0,1
0.0,18.94,18.800001,0.07,0.07,0.07,-0.07,7.0699997,1
1.0,2.05,2.05,1.35,1.39,1.03,-5.406,7.0,1
2.0,0.45,1.3600003,8.886001,1.7899997,0.120000005,23.638,50.07,1
2.0,0.6900003,1.2300003,4.082,1.0499998,0.17,6.4690003,50.07,1
0.0,1.0699997,0.93999976,0.41,1.5892003,0.32526153,6.366,50.07,1
0.0,18.25,18.130001,10.740001,2.5099998,0.15571694,0.6640003,7.0,1
2.0,0.60000026,0.54,16.57,3.4436004,0.14115386,30.885,49.93,1
1.0,4.3100004,4.3100004,167.74203,-0.07,0.07,0.07,7.0699997,1
2.0,0.27,0.8300003,28.58,0.07,0.0,37.767,50.056,1
2.0,0.17,0.32999998,9.9800005,2.3757997,0.15943284,38.724,50.014,1
1.0,0.2,0.2,3.127,1.41,0.45,15.635,7.0,1
1.0,65.49996,16.99,14.79,12.849999,0.7899997,0.9480003,7.0,1
2.0,0.5,0.36,5.495,1.9800003,0.25,25.970001,49.93,1
0.0,0.089999996,-0.06,-0.06,0.53360015,46.29,0.9299997,7.0699997,1
1.0,24.52,24.380001,9.17,4.0299997,0.8799997,0.308,7.0699997,1
1.0,0.042,0.07,-0.015000001,-0.07,0.0,-0.07,21.93,1
1.0,2.92,2.92,18.44,0.0,0.0,-4.98,7.0,1
2.0,0.8100003,0.27,10.17,1.9487997,0.113476574,13.908,49.93,1
2.0,0.5760002,0.60000026,17.75,-0.07,0.0,33.693,49.93,1
2.0,0.13000001,0.13000001,0.6210003,1.6800003,0.26,45.989998,49.93,1
0.0,0.5760002,0.544,1.9300003,0.89960027,0.3448,3.8439996,7.0,1
2.0,0.37,0.37,12.23,34.12,0.0,33.054,50.0,1
1.0,35.42,35.28,1.1489997,-0.07,0.0,0.096,7.0,1
2.0,0.25,0.25,5.332,3.47,0.65,58.622,50.0,1
2.0,0.32,0.6799997,7.4900002,1.9121997,0.17367725,10.15,50.07,1
2.0,9.2300005,9.38,186.33296,-0.07,0.07,2.7709997,50.07,1
2.0,0.7900003,0.8000003,27.06,-0.07,0.0,37.234,49.93,1
2.0,0.314,0.282,5.8,1.6071997,0.19187394,18.865,50.0,1
1.0,0.0,0.0,0.0,17.54,0.0,0.0,7.0,1
2.0,1.1699997,0.44999993,17.34,3.6933997,0.2798089,33.282,50.07,1
0.0,-0.07,-0.07,0.07,11.650001,0.07,-0.07,7.0699997,1
0.0,18.39,18.26,17.61,3.7665997,0.13908371,1.035,21.93,1
0.0,30.41,8.93,19.9,4.1935997,0.13648975,2.2889998,7.0699997,1
0.0,18.199999,18.07,16.51,3.5713997,0.14118215,0.98400027,21.93,1
2.0,0.21,0.60000026,16.372,2.9099996,0.10000001,31.093,50.07,1
2.0,0.1,0.1,4.44,0.0,0.0,68.024,50.0,1
1.0,0.8100003,2.0500002,5.9,2.9999998,0.42000002,2.7460003,7.0699997,1
1.0,20.289999,13.29,21.279001,3.6499996,0.24,1.1259997,22.07,1
2.0,0.23,0.23,4.46,26.78,0.0,19.391,50.0,1
2.0,0.6900003,0.60599995,22.828,0.39,0.10000001,36.776,50.07,1
2.0,-0.07,0.07,25.53,2.1599996,0.13110939,-0.07,50.07,1
0.0,3.6999998,3.5800004,25.08,18.8702,0.8175232,6.9599996,21.93,1
1.0,1.3,1.3,4.87,3.31,0.68,-1.884,7.0,1
1.0,0.0,0.0,0.0,32.72,0.0,0.0,22.0,1
0.0,69.34996,69.490036,102.061966,2.1016004,0.2529486,0.241,22.07,1
2.0,0.13000001,0.13000001,8.09,14.67,0.07,40.03,50.07,1
1.0,0.22999999,0.3,0.89999974,1.0899997,1.0639999,2.6919997,7.0,1
2.0,0.38,0.38,8.742,1.69,0.19,-10.61,50.0,1
2.0,0.34,0.284,5.1400003,0.51000005,0.26000002,19.366,50.07,1
2.0,0.8400003,0.85000026,55.455,4.1081996,0.13698104,25.083,49.93,1
2.0,0.5500002,0.462,12.990001,2.7848003,0.14859113,26.723,49.93,1
2.0,0.18,0.18,5.16,2.0374,0.39484495,59.849,50.0,1
2.0,0.5,0.25,19.45,4.026,0.20699228,77.8,50.0,1
2.0,0.7,17.34,12.16,2.684,0.22072369,0.701,50.0,1
2.0,0.312,0.238,3.8069997,2.2358003,0.29852328,35.966,49.93,1
2.0,0.21,0.45999986,2.7730002,0.8700003,0.21000001,5.4339995,50.07,1
0.0,1.2499996,1.1200004,3.4819999,-9.313226e-10,0.014000001,2.8210003,21.958,1
2.0,0.5999997,0.13000001,9.07,9.110001,1.0899997,44.93,49.972,1
2.0,0.95,0.96,9.88,2.2692,0.22967611,67.34,50.0,1
2.0,0.26,0.26,39.689,1.0338,0.1139313,27.649,50.07,1
1.0,1.25,1.25,7.78,0.0,0.0,-3.335,7.0,1
2.0,0.60000026,0.46999988,10.9800005,2.5587997,0.15523078,20.532999,49.986,1
0.0,0.07,0.07,-0.028,-0.07,0.0,-0.07,21.93,1
2.0,0.45,0.384,7.2900004,0.05,0.29798913,19.962,49.93,1
1.0,1.97,1.97,13.828,0.0,0.0,-16.093,22.0,1
2.0,0.85000026,0.8600003,26.31,5.2248,0.13071267,33.461998,49.93,1
2.0,0.6700003,0.6700003,31.91,0.07,0.0,11.57,50.07,1
1.0,23.43,15.29,3.6999998,3.2700002,0.9900003,0.08400001,7.0699997,1
2.0,0.24,0.24,17.718,3.3599997,0.4799998,35.305,50.07,1
2.0,1.0000002,1.0000002,195.55496,8.304999,0.25306788,27.479,50.07,1
1.0,17.07,16.93,10.94,0.48,0.37,0.5689997,7.0,1
0.0,0.71,0.78000027,42.057,0.07,0.0,0.07,7.0699997,1
2.0,0.48,0.48,12.107,31.94,0.0,25.223,50.0,1
1.0,1.9499997,1.8100003,0.333,2.0600004,0.25,6.169,7.0699997,1
2.0,0.6,15.86,19.0,3.9406,0.2074,1.198,50.0,1
2.0,0.13000001,0.13000001,0.10599999,-0.07,0.07,15.2300005,50.07,1
0.0,3.0699997,3.01,11.67,15.600599,1.2528794,3.8300004,7.0699997,1
2.0,0.486,0.44,13.91,2.9556003,0.14642347,31.843,49.93,1
2.0,0.22,0.22,9.75,0.0,0.0,-49.238,50.0,1
2.0,0.7900003,0.7900003,109.19196,0.07,0.0,38.278,50.07,1
2.0,0.39,0.39,14.134001,0.35,0.110000014,44.458,50.028,1
2.0,0.34,0.20000002,3.9100003,-0.07,0.07,55.825,50.07,1
0.0,1.6399997,1.5100003,11.900001,0.13,0.15218881,7.646,21.93,1
2.0,0.6400003,0.49999973,0.6660003,2.5200002,0.25,25.783,49.93,1
2.0,0.21,0.44999993,8.889,0.07,0.0,17.299,49.93,1
2.0,0.314,0.282,11.780001,2.6072001,0.15237975,38.212,49.93,1
2.0,0.7500003,0.93999976,13.940001,3.0955997,0.14596003,13.941,49.93,1
2.0,1.0999997,1.0999997,230.54796,4.0899997,0.10000001,23.551,50.07,1
2.0,0.0,3.92,7.27,1.7934,0.24668501,1.855,50.0,1
2.0,0.35,0.32,7.9400005,1.9975997,0.1706492,20.58,49.958,1
0.0,0.27,69.05,3.64,1.1346,0.3117033,0.237,22.0,1
2.0,0.25,0.186,7.28,1.8755997,0.17565987,36.82,49.93,1
2.0,0.19,0.19,41.044,0.07,0.0,37.028,50.07,1
2.0,1.02,1.01,4.63,38.17,0.0,4.584,50.0,1
0.0,10.12,10.12,40.73,10.4066,0.25550207,-3.056,7.0,1
2.0,0.3,0.6099997,7.82,0.07,0.0,11.672999,49.986,1
0.0,10.77,10.77,6.47,1.647,0.25455952,-4.293,7.0,1
1.0,19.15,19.01,0.07,6.13,0.07,-0.07,7.0,1
2.0,0.6700003,1.3400003,20.779999,4.3278,0.1355915,34.586998,50.07,1
1.0,0.17999999,0.33,1.4399997,-0.07,0.07,3.3690002,7.0699997,1
0.0,5.36,17.02,25.43,5.1118,0.20101455,1.494,7.0,1
2.0,0.7500003,0.6619999,4.28,-0.0139999995,0.0,6.3739996,49.93,1
1.0,1.44,3.22,5.83,0.0,0.0,1.811,7.0,1
0.0,5.8,5.8,41.82,0.0,0.0,-6.865,7.0,1
2.0,0.27,0.36,4.01,0.07,0.0,9.558,49.93,1
2.0,0.24,0.24,16.848,1.1999997,0.16000001,29.546,50.07,1
1.0,2.15,2.15,7.622,0.0,0.0,-8.922,22.0,1
2.0,0.85000026,0.7339998,18.44,3.7852004,0.13827662,23.5,49.93,1
2.0,0.7400003,0.6399997,7.11,1.8511997,0.178078,10.183,49.93,1
2.0,0.43,0.27,3.0119996,0.83400005,0.35,14.64,50.07,1
2.0,0.27,0.27,20.623001,0.07,0.0,31.3,50.07,1
2.0,0.9500003,0.9600003,34.6,10.971001,0.24845976,39.025,49.93,1
2.0,0.24,0.52000004,17.264,3.0499997,0.10000001,38.59,49.93,1
0.0,0.0,0.0,0.0,20.56,0.0,0.0,22.0,1
2.0,0.42,1.2900003,13.316,2.4499998,0.110000014,38.315998,50.07,1
0.0,13.8,0.54,32.13,6.344,0.19744787,59.5,22.0,1
0.0,2.13,2.0600004,0.7040003,1.5770003,0.3245595,3.1079998,21.93,1
2.0,0.15,0.15,2.6,3.38,1.3,-25.713,50.0,1
0.0,1.0699997,1.01,6.4900002,-0.07,0.0,6.425,7.0699997,1
2.0,0.34,0.34,68.15696,4.1081996,0.2751453,43.403,49.93,1
0.0,1.1000003,0.39,7.6200004,-0.07,0.0,6.5030003,7.0699997,1
1.0,16.789999,16.65,0.07,0.07,1.2100003,-0.07,7.0699997,1
2.0,0.33,0.33,9.688,0.0,0.0,-13.645,50.0,1
0.0,4.8300004,4.9799995,17.77,-0.07,0.0,3.7029996,7.014,1
0.0,19.199999,19.07,16.75,36.48,0.07,0.8009997,22.07,1
1.0,2.0499997,1.9100003,11.931,18.87,0.07,5.92,7.0699997,1
0.0,11.4,0.34,20.73,4.2578,0.20539315,60.971,22.0,1
2.0,1.5499997,1.4000003,9.278,-0.07,0.0,17.671,49.93,1
2.0,1.5300003,0.5,10.243,0.07,0.0,23.588001,49.93,1
2.0,0.26,0.54000014,18.16,-0.07,0.0,38.857,50.07,1
2.0,1.6000003,0.44,6.376,0.07,0.07,16.973,49.93,1
2.0,0.010000004,0.22,1.8519998,0.9579998,0.6200003,22.555,50.07,1
0.0,1.9799997,1.8400003,14.13,2.5042002,0.25308678,7.2910004,7.0699997,1
3.0,0.089999996,0.13,7.34,1.8877997,0.17531715,123.42996,150.0,1
2.0,0.264,0.26,9.206,2.1192002,0.16288504,35.448,49.93,1
2.0,0.54000014,0.484,10.892,3.5599997,0.6099997,23.393,50.07,1
0.0,0.7600003,1.4100003,2.0400002,0.92400026,0.47473934,1.3560003,22.07,1
1.0,0.02,0.02,0.0,23.33,0.31,0.0,7.0,1
2.0,0.97000027,0.4,17.56,3.2907996,0.1126886,19.659,50.07,1
2.0,5.61,5.7599998,34.920002,6.7986,0.12630181,6.219,49.93,1
2.0,0.19,0.19,4.373,0.37,0.16000001,37.095,49.972,1
0.0,1.07,1.07,2.25,0.4148,0.18435556,-6.303,7.0,1
2.0,0.5500002,0.41,9.957999,1.8939999,0.19,-2.0290003,50.07,1
2.0,0.14999999,0.37,4.0480003,0.07,0.0,13.797,49.93,1
2.0,0.5900003,0.49199992,15.531,0.25,0.10000001,30.072,50.07,1
2.0,0.6200003,0.6200003,112.70796,2.9299996,0.10000001,30.199,50.07,1
2.0,0.0,0.0,0.0,23.4,0.0,0.0,50.0,1
2.0,0.6400003,0.6500003,40.509,2.3391998,0.15967612,17.104,50.07,1
2.0,1.3899997,1.3899997,261.0071,0.07,0.0,20.65,50.07,1
2.0,0.75,0.75,3.859,0.95,0.25,67.474,50.0,1
2.0,0.42,0.42,16.122,1.61,0.1,-32.643,50.0,1
1.0,18.91,19.05,277.98312,0.07,0.07,0.07,7.0699997,1
3.0,0.47,1.5699997,200.03004,36.9814,0.25529405,133.23697,150.0,1
2.0,1.4219998,1.4219998,19.41,3.0899997,0.25879878,14.186,50.07,1
2.0,0.4,0.298,5.71,-0.07,0.0,16.864,49.93,1
2.0,0.35,0.6200003,18.189001,3.1799996,0.10000001,33.268,49.93,1
1.0,6.45,6.45,9.23,1.76,0.19,-4.75,7.0,1
2.0,-0.06,-0.06,0.07,14.92,0.07,-0.07,50.07,1
0.0,18.13,18.13,11.38,0.0,0.0,-6.978,7.0,1
2.0,1.0699997,0.9679999,25.27,5.0296,0.13124704,25.159,49.93,1
2.0,0.77,3.81,16.154,2.8,0.17,20.979,50.0,1
2.0,0.17999999,0.372,7.8500004,1.8899997,0.16000001,24.07,49.93,1
2.0,0.42,1.6400003,9.92,0.07,0.0,28.213,50.07,1
1.0,0.50799984,0.6200003,20.019001,0.042,0.0,5.87,7.0699997,1
1.0,0.03,0.03,0.0,29.51,0.21,0.0,7.0,1
0.0,0.9500003,0.8099997,2.5600004,0.22,0.28718632,3.0589998,7.0,1
0.0,23.93,8.13,16.210001,0.07,0.07,2.0899997,7.0,1
1.0,4.03,4.03,2.984,0.0,0.0,-9.852,22.0,1
2.0,0.050000004,0.050000004,-0.44499993,0.93039966,0.4149655,24.097,50.07,1
2.0,-0.07,0.07,12.059999,2.1820002,0.16915263,-0.07,50.07,1
2.0,0.42,0.42,79.39196,7.5599995,0.6999997,27.869999,50.07,1
2.0,0.5800003,0.55200016,15.81,1.3099997,0.11284636,31.206999,49.986,1
2.0,3.7100003,0.83999974,27.138,5.0354,0.2531575,29.791,50.07,1
0.0,21.17,80.93,26.77,5.368,0.20052297,1.265,7.0,1
0.0,1.7899997,1.6600003,12.87,15.7534,1.1528287,7.4100003,7.0699997,1
2.0,0.52000004,0.32,15.970001,11.766,0.6599997,35.714,49.93,1
2.0,0.47,0.47,10.425,34.88,0.0,22.181,50.0,1
1.0,3.2399998,3.1000004,26.126,-0.07,0.07,8.150001,7.0699997,1
1.0,6.55,6.55,0.07,0.07,0.8800003,-0.07,7.0699997,1
2.0,0.5500002,2.1400003,18.8,3.9617996,0.13778432,39.091,49.93,1
2.0,0.7700003,0.72400004,22.210001,4.4684005,0.13369839,31.449999,49.93,1
2.0,1.32,1.32,8.15,1.4884,0.18262577,-30.535,50.0,1
2.0,0.83,0.01,20.99,0.0,0.0,2099.0,50.0,1
2.0,0.9200003,0.77999973,23.75,23.54,0.07,27.789,50.07,1
1.0,19.199999,19.06,0.07,0.07,1.0800003,-0.07,7.0699997,1
1.0,0.6400003,0.49999973,0.384,-0.07,0.07,3.3340003,7.0,1
2.0,0.44,0.37,12.045,0.6700003,0.110000014,32.813,49.986,1
0.0,5.928,6.022,1.8400003,0.88740027,0.3579581,0.24900001,7.0,1
1.0,5.828,5.7300005,0.07,-0.07,0.07,-0.07,22.07,1
2.0,4.656613e-09,4.656613e-09,-0.48999977,0.47,2.6500003,2.0300002,50.07,1
2.0,0.13,0.27,3.7100003,0.07,0.0,18.97,49.93,1
2.0,0.7900003,0.64999974,10.351999,24.83,0.07,14.211,49.93,1
2.0,1.0200001,0.8899997,3.9409997,-0.07,0.07,21.388,49.93,1
2.0,0.5500002,0.5500002,157.56996,3.6201997,0.113000005,40.487,50.07,1
0.0,7.7499995,9.02,17.19,3.6689997,0.14022197,1.8130003,22.07,1
2.0,0.366,0.376,14.92,5.0106,0.26613078,38.506,49.93,1
1.0,9.6,9.6,6.7299995,13.18,0.07,0.6189997,7.0,1
2.0,0.27,0.6360002,17.25,5.8162,0.26176676,29.932,50.014,1
1.0,14.07,2.7600002,9.929,1.7800003,0.120000005,3.5539997,21.93,1
2.0,0.47,0.47,2.68,19.56,0.0,5.702,50.0,1
2.0,0.9000003,2.3800004,6.6559997,1.7413996,0.18324244,7.8820004,50.07,1
0.0,0.486,0.398,2.3900003,0.9850003,0.30195123,5.661,7.0,1
0.0,1.37,0.31,6.45,0.0,0.0,20.806,7.0,1
0.0,16.199999,16.07,13.049,6.3350005,0.267259,1.9420004,7.0,1
2.0,0.6700003,0.6800003,17.11,-0.07,0.0,28.234,49.93,1
1.0,2.1,2.1,0.0,0.0,1.06,-5.563,7.0,1
3.0,0.099999994,0.092,2.4500003,0.9972003,0.29793653,84.07004,149.92996,1
0.0,7.2279997,7.172,17.997,6.9572005,0.26596206,4.9110003,7.042,1
0.0,0.5500002,1.9600003,0.6199997,0.6556003,0.9186959,0.27,7.0699997,1
3.0,0.6999997,0.46999988,90.33004,16.912401,0.2581498,167.07796,150.0,1
1.0,64.07004,63.93,4.89,4.656613e-09,0.060000002,0.0050000083,7.0699997,1
2.0,0.6700003,2.3100004,15.509999,3.3639996,0.14334197,25.803,50.07,1
1.0,6.4300003,6.5699997,14.349999,7.13,0.07,2.1270003,7.0,1
2.0,0.17999999,0.39,6.3100004,0.07,0.0,20.008,49.93,1
1.0,13.62,67.11,3.88,3.18,0.82,0.285,22.0,1
1.0,2.7280002,2.8119998,6.55,0.38,0.14,2.3200004,7.0,1
2.0,2.5500002,0.7500003,8.92,0.07,0.0,13.290999,49.93,1
2.0,0.82,16.62,25.46,5.124,0.20125687,1.532,50.0,1
2.0,0.24,0.24,7.55,0.17999999,0.17335959,44.894,50.07,1
1.0,5.7100005,1.5399997,8.665,-0.055999998,0.0,1.4170003,22.07,1
3.0,0.19,0.24000001,5.08,1.4485997,0.27516967,16.091,150.0,1
2.0,0.35,0.35,12.27,0.16,0.15047002,44.141,50.07,1
2.0,0.52,0.52,20.749,4.98,0.24,-7.689,50.0,1
2.0,0.6900003,0.5919999,16.48,0.8800003,0.1408278,26.764,50.07,1
3.0,1.5499997,1.5499997,256.70312,17.19,0.08000001,75.479034,149.92996,1
2.0,0.35,0.35,0.804,0.42,0.52,68.953,50.0,1
2.0,0.3,0.3,5.582,1.21,0.22,59.589,50.0,1
0.0,14.15,14.01,26.656,0.45999998,0.113000005,1.9589998,21.93,1
2.0,0.47,0.47,29.894,0.8900003,0.20000002,7.5269995,50.07,1
2.0,0.37,0.38,13.88,0.042,0.0,45.07,49.93,1
2.0,0.3,0.28,5.32,6.6499996,1.1500003,14.638,49.93,1
2.0,0.85000026,0.75799984,19.49,3.9682002,0.13645194,24.52,49.93,1
2.0,0.8000003,0.8000003,28.324,3.0199997,0.2515504,38.947,49.93,1
0.0,0.07,-0.06,-0.06,0.25,46.29,0.9299997,22.07,1
2.0,-0.042,0.07,0.060000002,0.050000004,0.9800003,-0.07,49.93,1
0.0,0.089999996,-0.05,0.138,0.55800027,4.366364,5.4300003,7.0699997,1
2.0,0.13,0.14,2.5,0.9272,0.37088,-17.307,50.0,1
2.0,0.6700003,0.5479998,10.21,0.56000024,0.15785994,17.494,49.93,1
1.0,16.82,40.54,20.823,9.16,0.44,1.238,7.0,1
0.0,6.32,17.64,9.5,1.7446,0.1836421,0.539,22.0,1
1.0,0.194,0.25,0.89999974,0.099999994,0.5199997,5.4589996,7.0,1
2.0,0.39,0.17,13.007,2.4099996,0.110000014,40.936,50.07,1
2.0,0.27,0.5999997,4.3599997,-0.07,0.0,21.408,49.944,1
1.0,69.42004,69.27996,3.5899997,17.41,0.07,-0.018999998,7.0699997,1
2.0,0.23000002,0.23000002,6.3799996,20.59,0.07,20.963001,50.07,1
2.0,0.37,0.64999974,17.871,3.1399996,0.10000001,24.987999,49.93,1
2.0,0.7000003,0.5699997,9.22,2.1873999,0.16244349,14.5859995,49.93,1
2.0,0.47,0.368,10.64,2.4977996,0.15668535,26.192,50.07,1
2.0,0.7000003,0.7100003,21.79,-0.07,0.0,34.225998,49.93,1
2.0,1.0699997,1.2019998,43.343,3.4249997,0.14193936,13.717,50.0,1
2.0,0.25,0.25,27.427,1.3199997,0.14,32.603,49.93,1
2.0,3.1999998,3.0700004,9.092,2.1927998,0.23456353,2.8120003,49.93,1
2.0,0.75,0.75,15.77,14.35,0.91,-31.849,50.0,1
2.0,0.9200003,0.77999973,20.72,-0.17999999,0.13559806,24.364,50.07,1
2.0,0.15,0.15,5.81,27.31,0.0,38.733,50.0,1
1.0,7.47,7.3300004,0.51400006,2.8000002,1.2299997,0.264,22.07,1
2.0,1.0699997,0.996,26.56,5.2614,0.13020279,26.435999,49.93,1
1.0,285.2301,285.36987,6.58,0.07,0.07,0.092999995,7.0699997,1
0.0,10.93,19.04,8.86,2.0862,0.23546275,0.465,7.0,1
1.0,12.48,39.4,23.37,3.88,0.17,1.873,7.0,1
2.0,0.07,0.34,3.2200003,1.1313998,0.252614,8.094,50.07,1
1.0,2.6600003,0.9400003,4.1000004,0.07,0.014000001,4.7230005,7.0699997,1
3.0,1.6999997,1.5800003,97.10604,68.77456,0.37708148,135.80296,150.0,1
1.0,21.928,21.83,0.27,0.16,0.412,-0.060999997,7.0,1
2.0,0.44,0.37,7.84,1.03,0.17214918,21.448,49.93,1
2.0,0.3,1.0700003,3.1599996,0.07,0.056,13.365001,50.07,1
2.0,0.52000004,1.0200003,7.2570004,1.5399997,0.13000001,16.212,50.07,1
2.0,0.8900003,2.5000002,41.48,8.109799,0.124151185,50.43,50.07,1
1.0,0.72000027,0.5799997,4.063,1.1899997,0.4799998,6.288,21.93,1
2.0,0.24400002,0.22,2.2009997,2.7482004,0.28914464,44.415,49.93,1
1.0,0.6200003,1.1500003,3.3299997,2.6099997,0.85000026,5.8570004,7.0699997,1
1.0,5.78,5.9199996,83.80896,0.028,0.0,1.9179997,7.0699997,1
2.0,1.0,3.36,26.63,5.3314,0.20020278,7.926,50.0,1
1.0,68.93,278.84,40.939,6.51,0.16,0.594,22.0,1
2.0,0.15,0.15,2.0469997,1.7900003,0.26,45.088,49.93,1
2.0,0.5500002,0.42000002,9.400001,2.1260004,0.1618902,19.397,49.93,1
0.0,1.4800003,0.42000002,36.09,6.9816003,0.265769,23.169,22.07,1
2.0,0.4,0.4,7.9199996,11.150001,0.07,16.632,50.07,1
1.0,14.299999,3.9999998,12.665,0.07,0.07,3.2749996,22.07,1
2.0,0.6900003,0.5499997,5.4679995,-0.07,0.07,17.778,50.07,1
2.0,0.28,0.28,6.497,1.35,0.21,-8.727,50.0,1
2.0,1.2399997,1.2499996,36.89,7.1524005,0.12541126,31.392,49.93,1
0.0,0.8000003,0.6699997,3.9499998,0.07,0.0,5.1730003,7.0,1
2.0,0.8000003,0.6699997,6.7499995,11.788401,0.38740897,50.416,50.07,1
2.0,0.38,0.6639998,20.29,3.7909997,0.11276032,28.348,49.93,1
1.0,2.85,2.85,7.023,0.0,0.0,-6.213,7.0,1
2.0,0.456,0.382,7.4700003,1.9121997,0.17432362,18.362,49.958,1
1.0,0.0,0.0,0.0,0.0,0.0,-6.924,7.0,1
1.0,21.869999,21.73,0.07,0.07,1.2000003,-0.07,7.0699997,1
0.0,2.42,7.83,12.82,2.806,0.21887675,1.637,22.0,1
0.0,0.12,0.17,-0.014000001,-0.07,0.0,-0.07,21.93,1
1.0,3.1199996,2.9800003,2.3319998,6.0000005,1.0999997,1.8610003,22.07,1
1.0,8.17,8.030001,9.06,0.28,0.120000005,1.0570003,7.0,1
2.0,0.08000001,0.08000001,5.7499995,8.240001,0.07,37.797,50.07,1
2.0,0.5700003,0.22,7.1900005,2.7539997,0.29969698,14.59,50.07,1
0.0,9.69,9.7,55.95,10.641601,0.12121029,5.8869996,21.93,1
2.0,0.348,0.316,6.5600004,1.7413996,0.18209654,20.105,50.0,1
2.0,2.9799998,0.5599997,13.639999,16.89,1.3199997,21.470001,49.93,1
2.0,0.5900003,0.21,5.8170004,1.3299997,0.14,11.391,50.07,1
2.0,0.03,0.03,1.47,14.2,0.0,49.0,50.0,1
1.0,0.5099997,0.35999998,2.6230004,0.07,0.0,4.713,22.07,1
1.0,21.05,20.91,8.41,0.37,0.5599997,0.33400002,7.0699997,1
2.0,0.21000001,0.21000001,1.5899997,4.0000005,0.7500003,21.287,50.07,1
1.0,5.4,21.0,9.4,0.0,0.0,0.448,7.0,1
0.0,2.2399998,0.8099997,24.89,4.932,0.27153102,28.135,22.07,1
2.0,0.54,0.54,10.2,1.8666,0.183,-32.223,50.0,1
1.0,0.6300003,1.7500004,5.693,0.07,0.0,3.1599996,22.07,1
1.0,67.240036,67.09996,0.35999998,0.07,0.07,-1.5610003,7.0,1
3.0,1.6899997,4.7900004,197.58504,30.07,0.22,121.85296,150.0,1
2.0,0.6700003,0.9299997,17.470001,3.7421997,0.13936147,17.61,49.93,1
2.0,0.8400003,0.6999997,11.7,26.78,0.07,15.034,49.93,1
2.0,0.111999996,0.14,0.421,0.5887997,0.54840344,15.641,49.93,1
2.0,1.0,4.61,21.583,2.37,0.11,21.583,50.0,1
